Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1nIKu3frmTmAoeMb2vCzkg,"New York","Silunu Oru Kadhal","A.R. Rahman",2006-08-02,378240,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T16:10:48Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi","Eros Ayangaran",0.654,0.726,0,-8.594,1,0.0276,0.22,0.000406,0.0743,0.583,127.031,4
spotify:track:1cdLVmeny9UUT64CkiyL1B,"Pularaadha","Dear Comrade","Sid Sriram,Aishwarya Ravichandran",2019-07-23,261571,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T16:11:04Z,"tollywood,telugu pop,tamil pop,kollywood,mollywood,malayalam pop","Lahari Music",0.561,0.308,7,-9.495,1,0.0251,0.845,0.00000556,0.212,0.442,97.961,4
spotify:track:68gfVIcoQ1wxLEixCogE6h,"Thanga Sela","Kaala (Tamil) (Original Motion Picture Soundtrack)","Shankar MahadevanPradeep KumarAnanthu",2018-05-09,277946,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-03T00:37:50Z,"","Divo",0.865,0.579,3,-8.669,0,0.259,0.524,0.0000345,0.0941,0.806,91.004,4
spotify:track:6wBXSf1chpnyXGOSvANs0a,"Thalli Pogathey","Achcham Yenbadhu Madamaiyada (Original Motion Picture Soundtrack)","A.R. Rahman,Sid Sriram,Aaryan Dinesh Kanagaratnam",2016-06-20,268055,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:46:40Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tollywood,telugu pop,tamil hip hop,tamil dance","Divo",0.585,0.749,9,-6.029,0,0.0347,0.106,0,0.0909,0.15,98.234,3
spotify:track:3XtgjDkVhXeGTXmNtHnwpx,"Po Indru Neeyaga","Velai Illa Pattadhaari","Dhanush",2014-02-14,223326,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:46:54Z,"tamil dance,tamil pop,kollywood","Divo",0.489,0.595,3,-3.788,0,0.0273,0.262,0,0.0813,0.459,144.859,3
spotify:track:7fec0UcxeHVe6kHIez2GSs,"Orasaadha - Madras Gig","Orasaadha (Madras Gig)","Vivek - Mervin",2018-06-12,235500,67,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:47:00Z,"tamil pop,tamil dance,kollywood,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.587,0.776,0,-4.892,1,0.0807,0.141,0,0.109,0.606,159.906,4
spotify:track:2Racq7HrXkYvF8w9zXvlTp,"Azhage","Kathakali (Original Motion Picture Soundtrack)","Hiphop Tamizha",2015-12-24,218158,63,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:47:07Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie","V Music",0.717,0.79,7,-6.418,0,0.0342,0.308,0,0.0871,0.536,128.123,1
spotify:track:6LtQGnMSsQ859t930Anbyk,"Senthoora","Bogan (Original Motion Picture Soundtrack)","D. Imman,Luksimi Sivaneswaralingam",2016-12-03,264314,55,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:47:12Z,"tamil pop,tamil dance,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.427,0.646,4,-1.708,0,0.03,0.163,0,0.301,0.543,159.998,3
spotify:track:0veda7gIbScyRAp2fWjDQh,"Yennai Maatrum Kadhale","Wunderboy Anirudh","Anirudh RavichanderSid Sriram",2016-03-03,274678,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:47:20Z,"","Divo",0.515,0.766,4,-7.291,0,0.0936,0.46,0.00000327,0.136,0.346,112.457,3
spotify:track:5KJSI1MjQeXEBHBYMjgP41,"Innum Konjam Naeram","Maryan (Original Motion Picture Soundtrack)","A.R. Rahman,Vijay Prakash,Shweta Mohan",2013-05-13,313533,69,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:47:39Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,kannada pop,sandalwood,tollywood,telugu pop,malayalam pop,mollywood","Sony Music Entertainment India Pvt. Ltd.",0.647,0.389,5,-10.35,1,0.0336,0.509,0.0000078,0.103,0.436,134.976,3
spotify:track:5eGy8IrGS7OrbD7ZCGmrcw,"Kannave Kannave - From Sketch","Kannave Kannave (From Sketch)","Thaman S,Vikram",2017-12-26,301918,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:47:50Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop","Think Music",0.58,0.534,1,-7.212,0,0.0367,0.418,0.0000131,0.137,0.58,172.006,4
spotify:track:6A79kP682lpUXnwcl5575F,"Maruvaarthai","Enai Noki Paayum Thota (Original Motion Picture Soundtrack)","Darbuka Siva,Sid Sriram",2017-10-18,356718,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:47:59Z,"tamil pop,kollywood,tollywood,telugu pop","VMS Music Records And Publishing Sdn Bhd",0.561,0.729,8,-6.528,1,0.0304,0.0117,0.000127,0.105,0.27,127.993,4
spotify:track:76UZxtnQZvglMQQbGFYmWx,"Mazhai Kuruvi","Chekka Chivantha Vaanam (Original Motion Picture Soundtrack)","A.R. Rahman",2018-09-28,348206,63,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:48:03Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi","Sony Music Entertainment India Pvt. Ltd.",0.772,0.478,2,-11.146,1,0.0371,0.639,0.00203,0.111,0.245,130.052,4
spotify:track:1AbSrAwrzuC3FcDXoYi3ED,"Naan Nee","Madras (Original Motion Picture Soundtrack)","Santhosh Narayanan,Shakthisree Gopalan,Dhee",2014-06-23,253582,65,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:48:12Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood","Think Music",0.651,0.42,4,-8.341,1,0.0274,0.741,0.000257,0.0976,0.159,139.905,4
spotify:track:6EB454nVg2u6sbeCvWAPej,"Yaanji - From Vikram Vedha","Yaanji (From Vikram Vedha)","Sam C.S.,Anirudh Ravichander,Shakthisree Gopalan",2017-06-12,270375,70,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:48:20Z,"tamil pop,kollywood,malayalam hip hop,malayalam pop,tamil dance,tamil hip hop,tollywood,telugu pop","Think Music",0.692,0.624,9,-6.492,0,0.0337,0.368,0,0.108,0.487,132.896,4
