Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6habFhsOp2NvshLv26DqMb,"Despacito","VIDA","Luis Fonsi,Daddy Yankee",2019-02-01,229360,83,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:59:30Z,"latin,reggaeton","UMLE - Latino",0.655,0.797,2,-4.787,1,0.153,0.198,0,0.067,0.839,177.928,4
spotify:track:7fvaNCAFYAx6ny6C5i5Hab,"Tigini","Tigini","Kikimoteleba",2021-05-21,172852,0,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:59:54Z,"","Criollo Records",0.779,0.782,6,-4.699,0,0.0496,0.567,0,0.146,0.755,135.063,4
spotify:track:2qxmye6gAegTMjLKEBoR3d,"Let Me Down Slowly","Narrated For You","Alec Benjamin",2018-11-16,169353,82,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T22:00:19Z,"","2018",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4
spotify:track:4lhUziuDKvQJu7ZW9cLmIv,"Such a Whore","Such a Whore","JVLA",2020-06-22,124687,42,true,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T22:01:11Z,"","Студия СОЮЗ/Танцевальный рай",0.702,0.872,5,-4.2,1,0.0323,0.00225,0.00865,0.104,0.325,100.052,4
spotify:track:2gQPv5jvVPqU2a9HhMNO1v,"Toxic","Toxic","BoyWithUke",2021-10-29,168020,64,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T22:01:24Z,"","Republic Records",0.594,0.612,8,-6.627,0,0.363,0.835,0,0.461,0.687,179.629,4
spotify:track:0u2P5u6lvoDfwTYjAADbn4,"lovely (with Khalid)","lovely (with Khalid)","Billie Eilish,Khalid",2018-04-19,200185,88,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T22:02:09Z,"","Darkroom",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
spotify:track:1UReO1X8z8qcZRXXzly6FB,"Arcade","Loving You Is A Losing Game","Duncan Laurence",2020-11-23,185146,58,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T22:02:48Z,"","Universal Music, a division of Universal International Music BV",0.448,0.352,0,-11.504,1,0.047,0.813,0.00119,0.14,0.221,72.111,3
spotify:track:2ZRo7axmMPeSVUvDbGkJah,"Hope","?","XXXTENTACION",2018-03-16,110886,83,true,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T22:03:00Z,"emo rap","Bad Vibes Forever, LLC",0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4
spotify:track:7K3kr0Nao3S3pFmGEJAQug,"Derniere Danse - Remix","Derniere Danse (Remix)","Orkho",2022-05-31,160810,0,true,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T22:10:13Z,"","3458259 Records DK",0.693,0.349,1,-18.089,1,0.441,0.179,0.0143,0.123,0.26,120.713,4
spotify:track:40VBZ617pKCP1x6F3aLlcv,"Indian x Let Me Down Slowly","Indian x Let Me Down Slowly","datChillboi",2022-01-28,181882,0,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-05T18:20:13Z,"","datChillboi",0.504,0.73,10,-5.347,0,0.0402,0.8,0.000651,0.419,0.523,142.561,4
spotify:track:1lHvN5tHUffp7gM9AzO0wO,"Цунами","Цунами","escape",2020-02-05,162785,47,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-05T18:30:37Z,"","Atlantic Records Russia",0.55,0.691,5,-4.524,0,0.0362,0.174,0.00000641,0.152,0.235,134.968,4
spotify:track:3lCCkv3JqiNhkMQUDPTAPm,"Into Your Arms","Black Rose","Felax",2022-07-01,157663,0,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-05T18:30:49Z,"","WGC Studio",0.473,0.55,11,-12.014,0,0.0422,0.0962,0,0.367,0.406,135.848,4
spotify:track:6Fc8rDtoTkhMACzMnfMXfj,"Mood (Lofi)","Mood (Lofi)","Yagih Mael",2021-11-10,162664,1,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-05T18:36:29Z,"","Yagih Mael",0.65,0.272,2,-16.596,1,0.197,0.812,0.00000215,0.111,0.376,159.98,4
spotify:track:0pPMSxTHDxROblb7yID8Ar,"Иса","MOON FLAME","ANDRO",2019-08-22,159529,56,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-23T23:21:02Z,"","Atlantic Records Russia (Distribution)",0.617,0.649,5,-3.796,0,0.0428,0.422,0.0000013,0.244,0.487,85.018,4
spotify:track:4hyVrAsoKKjxAvQjPRt0ai,"Love Your Voice","Список твоих мыслей","JONY",2019-06-21,150329,69,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-23T23:21:33Z,"","Atlantic Records Russia (Distribution)",0.608,0.83,9,-5.396,0,0.0956,0.597,0.0000034,0.118,0.211,91.088,4
spotify:track:5YLHLxoZsodDWjqSgjhBf3,"Myself","COSMIC","Bazzi",2018-04-12,167552,65,false,31lti3p7bczl25glbpd5vkbkvzdm,2023-05-17T08:10:32Z,"","iamcosmic",0.745,0.561,9,-5.513,0,0.072,0.465,0.00000112,0.0338,0.902,195.918,4
spotify:track:3Wrjm47oTz2sjIgck11l5e,"Beggin'","Chosen","Måneskin",2017-12-08,211560,85,false,31lti3p7bczl25glbpd5vkbkvzdm,2024-01-29T17:27:42Z,"","RCA Records Label",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4
